Company Sales Performance Report & Forecast Data,,,,,,,,,,
Confidential - Internal Use Only,,,,,,,,,,
Generated on: 2026-07-16,,,,,,,,,,
,,,,,,,,,,
Order ID,Order_Date,Customer Name,Region ,Product Category,Revenue ($),Quantity,Status,Blank_Column_1,Blank_Column_2,Blank_Column_3
ORD-01186,14-02-2023,Asha Kulkarni,South,Office Supplies,3375.89,2,Active,nan,,nan
ORD-01297,28-09-2023,Harsh Shah,West,Furniture,1100.79,1,Active,nan,,nan
ORD-01571,03-06-2023,Asha Kulkarni,South,Electronics,36400.0,5,Active,nan,,nan
ORD-01876,06-12-2023,Arjun Reddy,West,Electronics   ,7931.02,3,Active,nan,,nan
ORD-01232,07-01-2024,  Vivek Chopra  ,West,Electronics,15904.57,4,Active,nan,,nan
ORD-01138,17-04-2024,Rahul Verma,  West ,Electronics,22828.2,3, Active,nan,,nan
ORD-01980,30-08-2024,Suresh Rao,West,Electronics   ,"$35,839.07",unknown, Active,nan,,nan
ORD-01915,09-04-2024,Geeta Pandey,West,Electronics,NA,4,Active,nan,,nan
ORD-02329,28-03-2023,Tara Saxena,  East ,Furniture,4374.14,1,Active,nan,,nan
ORD-01303,24-05-2023,Lakshmi Venkat,  North ,Furniture   ,3176.29,5,Active,nan,,nan
ORD-02430,22-06-2023,Yash Agarwal,North,Furniture,12028.77,4,Active,nan,,nan
ORD-01301,28-05-2023,Neha Tiwari,North,Furniture,9151.38,1.5,Active,nan,,nan
ORD-02469,12-04-2023,Priya Patel,East,Electronics,7061.7,2.5,Active,nan,,nan
ORD-01005,08-03-2024,Gaurav Mishra,  South ,Electronics,43108.82,3, Active,nan,,nan
ORD-02157,11-01-2023,Manish Srivastava,East,Furniture,0.0,7,Cancelled,nan,,nan
ORD-01544,04-04-2024,Sanjay Joshi,West,Electronics,nan,2,Active,nan,,nan
ORD-02287,25-11-2024,Rohan Mehta,South,Office Supplies   ,2388.18,nan,Active,nan,,nan
ORD-02023,11-01-2024,Sanjay Joshi,  West ,Office Supplies,0.0,23,Returned,nan,,nan
ORD-01556,02-03-2024,Tarun Mukerjee,East,Electronics,ERROR,4,Cancelled,nan,,nan
ORD-01213,20-06-2024,Arjun Reddy,  South ,Furniture,13500.75,4,Active,nan,,nan
ORD-01714,22-05-2023,  Rahul Verma  ,West,Furniture   ,14161.03,3,Active,nan,,nan
ORD-02168,23-04-2024,Kiran Nambiar,  West ,Furniture   ,0.0,6,Cancelled,nan,,nan
ORD-02372,nan,  Sunita Menon  ,North,Furniture,14823.32,unknown,Active,nan,,nan
ORD-01308,25-01-2024,Amit Kumar,South,Electronics,ERROR,1,Active,nan,,nan
ORD-01871,29-09-2024,Meena Krishnan,West,Furniture,9919.97,1,Active,nan,,nan
ORD-02245,01-05-2023,  Harsh Shah  ,West,Furniture,5667.7,8,Active,nan,,nan
ORD-01686,13-02-2023,Aakash Bhat,South,Furniture,7169.25,8.5,nan,nan,,nan
ORD-02087,13-03-2023,Manish Srivastava,East,Furniture,$0.00,8,Cancelled,nan,,nan
ORD-01878,15-08-2024,Harsh Shah,  West ,Electronics   ,34768.23,nan,Active,nan,,nan
ORD-01365,28-07-2023,Harsh Shah,  West ,Electronics,0.0,2,Cancelled,nan,,nan
ORD-01310,Not Available,Sarita Bansal,  West ,Office Supplies,2559.54,23,Active,nan,,nan
ORD-01089,24-01-2024,Nikhil Desai,South,Furniture   ,4765.21,five,Active,nan,,nan
ORD-01174,17-11-2024,Dev Mathur,East,Office Supplies,2556.77,29,Active,nan,,nan
ORD-02401,08-05-2023,  Divya Kaur  ,  North ,Electronics,9384.89,4, Active,nan,,nan
ORD-01243,29-02-2024,Vikram Singh,West,Furniture,4473.27,nan,Active,nan,,nan
ORD-01684,24-05-2023,Yash Agarwal,North,Office Supplies,3323.06,22,Active,nan,,nan
ORD-01157,28-03-2024,Smita Patil,East,Furniture   ,0.0,7,Cancelled,nan,,nan
ORD-01732,2024-02-31,Manish Srivastava,nan,Electronics   ,40328.78,3,Active,nan,,nan
ORD-02237,12-06-2024,Nidhi Bhatt,South,Furniture,0.0,3, Cancelled,nan,,nan
ORD-01209,15-11-2024,nan,  North ,Furniture   ,631.73,2,Active,nan,,nan
ORD-02175,03-10-2023,Tarun Mukerjee,nan,Furniture,17464.94,8,Active,nan,,nan
ORD-02215,24-04-2023,Sneha Gupta,  East ,Office Supplies,2748.44,4,Active,nan,,nan
ORD-01348,05-03-2024,Sarita Bansal,West,Electronics   ,11437.45,1,Active,nan,,nan
ORD-02008,15-10-2023,Pooja Iyer,North,Furniture,0.0,3,Returned,nan,,nan
ORD-01231,17-11-2024,Asha Kulkarni,South,Office Supplies   ,1510.75,12,Active,nan,,nan
ORD-01788,22-10-2024,  Smita Patil  ,  East ,Furniture   ,0.0,1.5,Cancelled,nan,,nan
ORD-01463,05-08-2024,Sunita Menon,East,Office Supplies,0.0,16,Returned,nan,,nan
ORD-01588,13-05-2023,Sneha Gupta,nan,Office Supplies,1106.1,3,Active,nan,,nan
ORD-01724,19-08-2024,nan,  East ,Furniture   ,4305.43,4,Active,nan,,nan
ORD-01302,21-05-2023,Gaurav Mishra,South,Office Supplies,"$1,626.61",20,Active,nan,,nan
ORD-01790,24-03-2024,Padma Subramaniam,  West ,Office Supplies,"$1,740.82",nan,Active,nan,,nan
ORD-02441,10-01-2023,Dev Mathur,  East ,Furniture,"$2,861.20",5,Active,nan,,nan
ORD-01465,12-02-2024,Varun Naik,  North ,Office Supplies,1778.62,14,Active,nan,,nan
ORD-01050,04-12-2024,Meena Krishnan,North,Furniture,16324.46,1,Active,nan,,nan
ORD-01460,05-11-2024,Vivek Chopra,  West ,Office Supplies   ,1807.85,24,Active,nan,,nan
ORD-02357,2024/12/18,  Vivek Chopra  ,West,Electronics   ,19145.33,2, Active,nan,,nan
ORD-01291,05-09-2023,Bhavna Dubey,  South ,Furniture,4688.16,unknown, Active,nan,,nan
ORD-01851,01-10-2023,Tarun Mukerjee,East,Electronics,0.0,2,Cancelled,nan,,nan
ORD-02491,08-01-2023,  Kiran Nambiar  ,nan,Office Supplies   ,1240.46,24,Active,nan,,nan
ORD-02183,07-10-2024,Kiran Nambiar,West,Office Supplies,0.0,15, Cancelled,nan,,nan
ORD-01608,16-05-2023,Vikram Singh,West,Electronics   ,5384.12,5,Active,nan,,nan
ORD-02116,10-03-2023,Ajay Rastogi,North,Furniture,7859.77,6,Active,nan,,nan
ORD-01211,19-02-2024,Rohan Mehta,  South ,Electronics   ,36218.44,5,Active,nan,,nan
ORD-01092,29-04-2024,Rahul Verma,nan,Electronics,0.0,3,Returned,nan,,nan
ORD-02236,09-08-2024,Pooja Iyer,  North ,Office Supplies,2594.42,4,nan,nan,,nan
ORD-01253,21-01-2023,  Divya Kaur  ,  North ,Electronics   ,28896.65,nan,Active,nan,,nan
ORD-02189,18-04-2024,Sanjay Joshi,West,Furniture,0.0,7, Cancelled,nan,,nan
ORD-01548,18-12-2024,Sarita Bansal,West,Furniture,2291.58,nan,Active,nan,,nan
ORD-02114,08-08-2023,  Tara Saxena  ,East,Furniture,"$17,933.23",nan, Active,nan,,nan
ORD-01115,nan,Rajesh Choudhury,nan,Office Supplies,2221.59,2,Active,nan,,nan
ORD-01500,06-05-2023,Priya Patel,East,Electronics,8225.12,5,Active,nan,,nan
ORD-01317,28-03-2024,Meena Krishnan,North,Electronics,9731.41,5,Active,nan,,nan
ORD-01981,30-06-2024,Yash Agarwal,  North ,Electronics,2437.29,nan,Active,nan,,nan
ORD-01680,19-02-2024,Nidhi Bhatt,  South ,Electronics,25180.45,5,Active,nan,,nan
ORD-01630,01-07-2023,Nidhi Bhatt,nan,Electronics,5377.09,5,Active,nan,,nan
ORD-01335,27-04-2024,Dev Mathur,East,Electronics   ,34474.2,5,Active,nan,,nan
ORD-01910,28-01-2024,Vikram Singh,West,Furniture   ,3468.0,8,Active,nan,,nan
ORD-02153,20-11-2024,Geeta Pandey,West,Office Supplies,750.85,28,Active,nan,,nan
ORD-02500,07-05-2023,  Geeta Pandey  ,East,Electronics,21604.88,3,Active,nan,,nan
ORD-01286,nan,Ajay Rastogi,  North ,Office Supplies,154.49,29,Active,nan,,nan
ORD-01415,15-02-2023,Rahul Verma,East,Office Supplies   ,427.3,26, Active,nan,,nan
ORD-01175,01-11-2024,nan,  East ,Office Supplies,1458.0,9,Active,nan,,nan
ORD-01694,05-05-2024,nan,East,Electronics,ERROR,4,Active,nan,,nan
ORD-02111,22-01-2024,Ajay Rastogi,North,Office Supplies,387.15,16,Active,nan,,nan
ORD-02267,04-08-2024,Sunita Menon,East,Office Supplies   ,"$1,776.49",26,Active,nan,,nan
ORD-01020,01-10-2023,Gaurav Mishra,South,Furniture,0.0,1,Cancelled,nan,,nan
ORD-02214,07-12-2024,Varun Naik,North,Electronics   ,NA,nan,Active,nan,,nan
ORD-01293,14-08-2024,Lakshmi Venkat,North,Electronics,22823.34,5,Active,nan,,nan
ORD-01549,03-08-2024,Nidhi Bhatt,  South ,Electronics,0.0,5,Returned,nan,,nan
ORD-01172,06-11-2023,Sunita Menon,East,Electronics,42624.76,3,Active,nan,,nan
ORD-01509,11-09-2023,Suresh Rao,  West ,Office Supplies   ,$242.88,8, Active,nan,,nan
ORD-02466,08-05-2023,Varun Naik,North,Office Supplies   ,642.03,22, Active,nan,,nan
ORD-02367,13-09-2024,Sneha Gupta,East,Electronics,nan,4.5,Active,nan,,nan
ORD-02406,13-01-2023,Rahul Verma,West,Office Supplies,2505.05,five,Active,nan,,nan
ORD-02437,29-04-2023,Tara Saxena,East,Electronics,15838.51,5, Active,nan,,nan
ORD-01043,26-09-2024,  Arjun Reddy  ,South,Office Supplies,"$2,000.03",11,Active,nan,,nan
ORD-02331,24-05-2024,Lakshmi Venkat,North,Electronics,8736.81,2,Active,nan,,nan
ORD-01774,29-09-2024,Geeta Pandey,  West ,Electronics,7525.0,5, Active,nan,,nan
ORD-01205,nan,Rahul Verma,  West ,Electronics,13319.49,5,Active,nan,,nan
ORD-01025,12-05-2024,Kavya Nair,  North ,Office Supplies   ,2692.13,5,Active,nan,,nan
ORD-01282,22-03-2023,Meena Krishnan,North,Office Supplies,996.86,21,Active,nan,,nan
ORD-02079,12-10-2023,Nidhi Bhatt,South,Electronics,38597.1,5,Active,nan,,nan
ORD-01206,23-06-2024,Vivek Chopra,West,Office Supplies   ,$239.00,7.5,Active,nan,,nan
ORD-01825,06-09-2023,Kavya Nair,  North ,Furniture   ,6024.39,2,Active,nan,,nan
ORD-01932,29-01-2024,Harsh Shah,West,Electronics,13550.41,2,Active,nan,,nan
ORD-01503,24-10-2024,Tara Saxena,East,Office Supplies   ,"$1,702.66",3,Active,nan,,nan
ORD-02460,08-08-2024,Pooja Iyer,North,Electronics,32348.55,nan,Active,nan,,nan
ORD-01148,01-11-2024,Amit Kumar,East,Furniture,11331.69,7, Active,nan,,nan
ORD-01294,25-05-2024,Vivek Chopra,West,Electronics,42579.29,5, Active,nan,,nan
ORD-01143,02-04-2024,  Dev Mathur  ,East,Furniture,10068.94,7,Active,nan,,nan
ORD-01385,22-03-2023,Varun Naik,North,Furniture   ,1250.43,7,Active,nan,,nan
ORD-01808,27-02-2024,Kiran Nambiar,West,Furniture,11068.92,4,Active,nan,,nan
ORD-01364,09-06-2024,  Geeta Pandey  ,West,Office Supplies,1669.74,27,Active,nan,,nan
ORD-01334,06-06-2023,Bhavna Dubey,South,Office Supplies,1339.01,23,Active,nan,,nan
ORD-01636,2024-02-31,Lakshmi Venkat,North,Furniture   ,$0.00,7, Cancelled,nan,,nan
ORD-01092,29-04-2024,Rahul Verma,  West ,Electronics,$0.00,3, Returned,nan,,nan
ORD-02498,20-04-2023,Ananya Sharma,nan,Office Supplies   ,NA,12,Active,nan,,nan
ORD-01370,19-10-2024,Vikram Singh,West,Electronics,0.0,1,Returned,nan,,nan
ORD-02005,17-03-2023,Manish Srivastava,East,Electronics   ,40159.61,2,Active,nan,,nan
ORD-02167,Not Available,Amit Kumar,  South ,Electronics,$0.00,2,Cancelled,nan,,nan
ORD-02473,06-10-2024,Nikhil Desai,  South ,Office Supplies,"$2,277.22",23,Active,nan,,nan
ORD-01361,2024-02-31,Aakash Bhat,South,Office Supplies   ,454.74,25,Active,nan,,nan
ORD-02415,07-07-2023,Neha Tiwari,North,Furniture,8100.93,2,Active,nan,,nan
ORD-01941,28-04-2024,Kavya Nair,North,Office Supplies,2803.44,10,Active,nan,,nan
ORD-02474,31-07-2024,Varun Naik,  North ,Furniture,14841.75,6,Active,nan,,nan
ORD-02016,21-02-2024,Aakash Bhat,South,Furniture,"$4,531.40",2,Active,nan,,nan
ORD-01192,01-03-2024,Sneha Gupta,  East ,Furniture,12072.41,6,Active,nan,,nan
ORD-02444,10-08-2024,Manish Srivastava,East,Electronics,22680.13,4,Active,nan,,nan
ORD-02299,23-02-2023,Tara Saxena,East,Furniture   ,1996.2,7, Active,nan,,nan
ORD-01755,nan,Tarun Mukerjee,East,Furniture   ,0.0,6, Returned,nan,,nan
ORD-01889,28-11-2023,Ananya Sharma,North,Furniture   ,"$6,342.10",1,Active,nan,,nan
ORD-01475,21-11-2024,  Rahul Verma  ,West,Office Supplies,58.86,28,Active,nan,,nan
ORD-01914,08-01-2024,Rajesh Choudhury,South,Office Supplies   ,1189.63,five,Active,nan,,nan
ORD-01112,16-02-2023,Vikram Singh,West,Office Supplies,0.0,21,Returned,nan,,nan
ORD-01810,05-02-2023,Tara Saxena,East,Office Supplies,516.05,five, Active,nan,,nan
ORD-02192,10-09-2024,Meena Krishnan,North,Electronics,ERROR,1, Active,nan,,nan
ORD-01418,30-01-2023,Sarita Bansal,West,Furniture   ,10782.0,7, Active,nan,,nan
ORD-01551,01-11-2024,Geeta Pandey,West,Furniture   ,963.14,5, Active,nan,,nan
ORD-02278,28-10-2024,Kavya Nair,North,Office Supplies,1585.86,4.5,Active,nan,,nan
ORD-02311,13-02-2023,Geeta Pandey,West,Electronics,29033.5,2,Active,nan,,nan
ORD-01906,2024/03/27,Rahul Verma,  West ,Electronics,12894.75,1, Active,nan,,nan
ORD-01423,23-12-2024,Vivek Chopra,  West ,Office Supplies,342.39,5,Active,nan,,nan
ORD-02129,18-11-2024,Arjun Reddy,  South ,Office Supplies,2957.49,8,Active,nan,,nan
ORD-02238,11-03-2024,Sunita Menon,East,Electronics   ,19579.99,2, Active,nan,,nan
ORD-01528,21-01-2023,nan,North,Electronics   ,4079.66,2,Active,nan,,nan
ORD-01783,30-08-2023,Kiran Nambiar,West,Electronics   ,35912.06,5, Active,nan,,nan
ORD-02388,25-02-2023,Suresh Rao,West,Office Supplies,"$2,532.28",20,Active,nan,,nan
ORD-02195,06-11-2023,Arjun Reddy,  South ,Electronics,0.0,1,Cancelled,nan,,nan
ORD-02101,18-06-2023,Geeta Pandey,  West ,Furniture   ,$0.00,8,Returned,nan,,nan
ORD-01033,17-03-2024,Smita Patil,East,Furniture   ,0.0,1,Cancelled,nan,,nan
ORD-01525,21-04-2023,Ananya Sharma,West,Office Supplies,1497.8,6.5,Active,nan,,nan
ORD-01362,06-09-2023,Tarun Mukerjee,East,Furniture,0.0,6,Returned,nan,,nan
ORD-01573,23-09-2023,  Sunita Menon  ,  East ,Office Supplies,171.85,23, Active,nan,,nan
ORD-01450,10-02-2024,Vivek Chopra,West,Electronics,0.0,1,Cancelled,nan,,nan
ORD-01729,22-09-2023,Kavya Nair,  North ,Electronics   ,30719.55,2, Active,nan,,nan
ORD-01022,02-11-2023,Varun Naik,North,Electronics,17326.99,unknown,Active,nan,,nan
ORD-01118,06-04-2024,Yash Agarwal,North,Office Supplies   ,3465.61,10,nan,nan,,nan
ORD-02286,23-09-2023,Ajay Rastogi,North,Office Supplies   ,2564.7,9,Active,nan,,nan
ORD-01604,24-11-2024,Lakshmi Venkat,North,Electronics   ,4998.93,1,Active,nan,,nan
ORD-02253,2024-02-31,Ajay Rastogi,North,Office Supplies,"$1,115.53",21,Active,nan,,nan
ORD-01837,27-12-2024,Sneha Gupta,  East ,Furniture,15641.88,2.5,Active,nan,,nan
ORD-01274,Not Available,Deepa Pillai,  East ,Office Supplies,2250.07,26,Active,nan,,nan
ORD-01541,19-06-2024,Sunita Menon,East,Office Supplies   ,3040.78,16,Active,nan,,nan
ORD-02125,03-06-2023,nan,  East ,Furniture,8891.27,unknown,Active,nan,,nan
ORD-01171,02-12-2023,Sarita Bansal,West,Electronics,0.0,4,Cancelled,nan,,nan
ORD-01665,14-08-2023,  Pooja Iyer  ,North,Office Supplies   ,1067.68,21.5, Active,nan,,nan
ORD-01756,24-08-2024,Asha Kulkarni,South,Furniture   ,3261.53,1.5,Active,nan,,nan
ORD-02240,28-09-2023,Nidhi Bhatt,South,Furniture,$0.00,8,Cancelled,nan,,nan
ORD-02360,13-11-2024,Kavya Nair,North,Office Supplies,3162.71,30,Active,nan,,nan
ORD-01003,01-06-2024,Tarun Mukerjee,South,Office Supplies,2292.1,18,Active,nan,,nan
ORD-01238,12-01-2024,Ajay Rastogi,  North ,Furniture   ,13919.06,7,Active,nan,,nan
ORD-02095,25-05-2024,  Rohan Mehta  ,South,Furniture,ERROR,6,Active,nan,,nan
ORD-02392,18-06-2023,Neha Tiwari,nan,Electronics   ,27578.62,3,Active,nan,,nan
ORD-01510,02-02-2024,Smita Patil,nan,Electronics,8583.64,5,Active,nan,,nan
ORD-02439,05-03-2023,Nidhi Bhatt,South,Furniture,$0.00,6,Returned,nan,,nan
ORD-01554,07-11-2023,Vivek Chopra,West,Furniture,15490.76,2,Active,nan,,nan
ORD-01273,Not Available,Lakshmi Venkat,North,Office Supplies   ,274.04,18,Active,nan,,nan
ORD-01569,2024/07/28,Tarun Mukerjee,East,Furniture,12414.11,8,Active,nan,,nan
ORD-01304,11-12-2023,Varun Naik,North,Office Supplies,1739.97,19,Active,nan,,nan
ORD-01081,04-06-2023,Riya Malhotra,East,Electronics   ,32023.73,1,Active,nan,,nan
ORD-01598,23-07-2023,Tarun Mukerjee,East,Furniture   ,15017.53,4, Active,nan,,nan
ORD-02395,09-06-2023,Manish Srivastava,West,Furniture,15416.55,5,Active,nan,,nan
ORD-02369,05-02-2023,Dev Mathur,East,Office Supplies,214.76,unknown,Active,nan,,nan
ORD-02343,03-12-2024,Rajesh Choudhury,South,Office Supplies   ,1904.73,11,Active,nan,,nan
ORD-01459,20-07-2024,  Tarun Mukerjee  ,nan,Office Supplies,1032.98,23,Active,nan,,nan
ORD-01351,27-02-2023,Pooja Iyer,North,Furniture,4444.66,five, Active,nan,,nan
ORD-01244,18-08-2023,Rohan Mehta,South,Electronics,37891.59,3,Active,nan,,nan
ORD-02404,06-01-2024,Rohan Mehta,South,Office Supplies,560.2,20,Active,nan,,nan
ORD-01550,14-04-2023,Tara Saxena,East,Furniture,15838.72,5,Active,nan,,nan
ORD-01607,06-10-2023,Divya Kaur,North,Furniture   ,14458.21,3, Active,nan,,nan
ORD-01452,27-11-2024,Yash Agarwal,  East ,Electronics,0.0,4,Cancelled,nan,,nan
ORD-01622,27-07-2024,Sarita Bansal,  West ,Office Supplies   ,2317.23,23,Active,nan,,nan
ORD-01531,10-06-2023,Vikram Singh,West,Electronics   ,0.0,4,Cancelled,nan,,nan
ORD-02452,06-01-2024,Ajay Rastogi,North,Electronics,nan,4, Cancelled,nan,,nan
ORD-02350,14-06-2024,Ananya Sharma,  North ,Furniture,7222.56,2,Active,nan,,nan
ORD-01933,12-01-2023,Kavya Nair,  North ,Electronics   ,32683.19,4,Active,nan,,nan
ORD-02051,19-10-2023,Smita Patil,  East ,Furniture,NA,2,Active,nan,,nan
ORD-01019,nan,Ananya Sharma,North,Electronics,0.0,5,Returned,nan,,nan
ORD-02213,13-05-2024,Meena Krishnan,  North ,Furniture,ERROR,5, Active,nan,,nan
ORD-01447,08-05-2023,Deepa Pillai,East,Electronics   ,44639.25,4,Active,nan,,nan
ORD-02172,22-06-2024,Ajay Rastogi,North,Electronics,0.0,4,Cancelled,nan,,nan
ORD-01328,17-09-2024,Rajesh Choudhury,South,Office Supplies   ,0.0,13,Cancelled,nan,,nan
ORD-01008,25-09-2024,Harsh Shah,  West ,Office Supplies,289.97,22,Active,nan,,nan
ORD-01377,01-08-2024,Suresh Rao,West,Electronics,14058.88,1,Active,nan,,nan
ORD-01424,01-05-2023,Suresh Rao,West,Electronics,17300.13,2,Active,nan,,nan
ORD-01557,11-05-2024,Asha Kulkarni,  South ,Electronics   ,23574.92,2,Active,nan,,nan
ORD-02244,23-02-2024,Rahul Verma,West,Office Supplies,1049.09,17,Active,nan,,nan
ORD-01821,18-03-2024,  Tara Saxena  ,  East ,Electronics   ,6642.76,1,Active,nan,,nan
ORD-01800,02-11-2024,  Geeta Pandey  ,West,Electronics   ,21488.21,1,Active,nan,,nan
ORD-02152,24-06-2023,Ajay Rastogi,North,Office Supplies   ,1864.14,25,Active,nan,,nan
ORD-01028,13-06-2024,Yash Agarwal,North,Electronics   ,3629.94,1,Active,nan,,nan
ORD-02044,10-08-2024,Amit Kumar,  South ,Office Supplies,"$3,178.74",15,Active,nan,,nan
ORD-01897,19-11-2023,Priya Patel,East,Electronics   ,NA,2,Active,nan,,nan
ORD-01339,01-04-2024,Vikram Singh,West,Office Supplies,"$1,483.21",19,Active,nan,,nan
ORD-02376,16-02-2024,  Lakshmi Venkat  ,South,Furniture   ,4195.7,5, Active,nan,,nan
ORD-02052,30-03-2024,Sunita Menon,  East ,Furniture   ,0.0,7,Cancelled,nan,,nan
ORD-02091,27-08-2023,Kiran Nambiar,West,Furniture,0.0,nan,Returned,nan,,nan
ORD-02014,11-02-2023,Manish Srivastava,  East ,Office Supplies,165.99,17.5,Active,nan,,nan
ORD-01815,11-08-2023,  Kavya Nair  ,North,Furniture   ,NA,2,Active,nan,,nan
ORD-01390,25-01-2024,Amit Kumar,South,Furniture   ,NA,2,Active,nan,,nan
ORD-01125,15-03-2023,Vikram Singh,West,Furniture   ,10832.28,unknown, Active,nan,,nan
ORD-02160,2023/09/17,Varun Naik,North,Furniture   ,nan,6, Active,nan,,nan
ORD-01094,15-11-2023,Sneha Gupta,East,Furniture,10491.6,7, Active,nan,,nan
ORD-01594,21-04-2023,Rohan Mehta,North,Furniture,8164.36,2.5,Active,nan,,nan
ORD-01265,21-03-2024,Nikhil Desai,South,Electronics,4116.82,4, Active,nan,,nan
ORD-01562,23-08-2024,Padma Subramaniam,West,Electronics,0.0,3, Returned,nan,,nan
ORD-02228,28-03-2024,Smita Patil,East,Office Supplies,nan,7,Active,nan,,nan
ORD-01342,03-03-2023,Kavya Nair,North,Furniture,NA,7,Active,nan,,nan
ORD-01045,20-11-2023,Kavya Nair,North,Electronics,24563.44,5,Active,nan,,nan
ORD-02032,22-12-2023,Sunita Menon,  East ,Office Supplies,124.11,unknown,Active,nan,,nan
ORD-02073,17-12-2023,Sanjay Joshi,West,Electronics,NA,1, Active,nan,,nan
ORD-01859,15-06-2024,Dev Mathur,East,Office Supplies,185.42,13,Active,nan,,nan
ORD-01989,07-08-2023,Priya Patel,East,Furniture,1419.03,5,Active,nan,,nan
ORD-01139,23-12-2024,Nikhil Desai,South,Furniture,17650.33,4,Active,nan,,nan
ORD-01894,14-08-2024,  Gaurav Mishra  ,South,Furniture,"$1,471.97",3,Active,nan,,nan
ORD-01241,08-05-2023,Tara Saxena,  East ,Electronics   ,12857.38,5.5,Active,nan,,nan
ORD-02386,10-02-2023,Asha Kulkarni,  South ,Furniture,0.0,5,Returned,nan,,nan
ORD-01919,29-01-2024,Kavya Nair,North,Office Supplies   ,2088.85,26,Active,nan,,nan
ORD-01750,19-12-2023,Rohan Mehta,South,Furniture,15652.42,five,Active,nan,,nan
ORD-01712,28-07-2023,Sunita Menon,East,Office Supplies,1714.51,12,Active,nan,,nan
ORD-02148,27-06-2023,Nidhi Bhatt,  South ,Furniture   ,3816.35,7,Active,nan,,nan
ORD-01518,23-03-2024,Geeta Pandey,West,Electronics,0.0,5,nan,nan,,nan
ORD-02128,26-02-2023,Arjun Reddy,South,Furniture,15648.94,7,Active,nan,,nan
ORD-02432,Not Available,Deepa Pillai,  East ,Furniture,16276.88,5, Active,nan,,nan
ORD-01393,29-12-2023,Padma Subramaniam,West,Office Supplies,2756.31,28,Active,nan,,nan
ORD-01262,10-03-2024,Arjun Reddy,  South ,Electronics,"$24,909.97",3, Active,nan,,nan
ORD-01090,nan,  Dev Mathur  ,East,Electronics   ,$0.00,1,Returned,nan,,nan
ORD-01315,08-10-2023,Tara Saxena,  East ,Office Supplies,1924.01,nan,nan,nan,,nan
ORD-02093,07-06-2024,Nikhil Desai,South,Furniture   ,2212.25,5,Active,nan,,nan
ORD-01414,02-05-2024,Sneha Gupta,East,Office Supplies,1610.94,3, Active,nan,,nan
ORD-01972,04-02-2024,Nikhil Desai,  South ,Furniture,16311.73,nan,Active,nan,,nan
ORD-01618,03-04-2024,  Arjun Reddy  ,South,Furniture   ,0.0,8,Returned,nan,,nan
ORD-01703,21-09-2024,Tarun Mukerjee,North,Electronics,22115.05,2,Active,nan,,nan
ORD-02268,18-01-2024,Dev Mathur,  East ,Electronics   ,24559.07,4,Active,nan,,nan
ORD-02120,07-08-2023,  Bhavna Dubey  ,  South ,Office Supplies,0.0,20,Returned,nan,,nan
ORD-01154,04-07-2023,Deepa Pillai,East,Office Supplies,NA,20, Cancelled,nan,,nan
ORD-01203,28-03-2023,Vikram Singh,  West ,Office Supplies,221.68,3,Active,nan,,nan
ORD-01913,01-12-2024,Bhavna Dubey,nan,Electronics,7152.5,5,Active,nan,,nan
ORD-01396,02-10-2023,Geeta Pandey,West,Electronics,20012.69,4,Active,nan,,nan
ORD-01391,12-11-2023,Yash Agarwal,  North ,Furniture   ,2109.5,2,Active,nan,,nan
ORD-02341,25-07-2024,Rohan Mehta,South,Office Supplies,0.0,10,Cancelled,nan,,nan
ORD-02202,14-02-2024,Geeta Pandey,West,Office Supplies,"$2,159.66",nan,Active,nan,,nan
ORD-01085,13-08-2023,Nikhil Desai,South,Electronics,0.0,4,Cancelled,nan,,nan
ORD-02467,12-09-2023,Vivek Chopra,East,Office Supplies,1892.65,5,Active,nan,,nan
ORD-02233,03-06-2024,Smita Patil,  East ,Office Supplies   ,3297.63,15,Active,nan,,nan
ORD-02290,2024-02-31,  Priya Patel  ,  East ,Electronics,2875.84,4, Active,nan,,nan
ORD-01268,2024-02-31,Tarun Mukerjee,nan,Furniture,17094.18,6,Active,nan,,nan
ORD-01218,16-08-2024,Yash Agarwal,North,Office Supplies,2268.32,20,Active,nan,,nan
ORD-01179,nan,Tarun Mukerjee,  East ,Electronics,"$35,576.32",2,Active,nan,,nan
ORD-01787,07-06-2023,Dev Mathur,East,Electronics   ,22362.66,3,Active,nan,,nan
ORD-02197,03-10-2024,Dev Mathur,East,Furniture,13924.06,3, Active,nan,,nan
ORD-01431,04-07-2024,  Tara Saxena  ,  East ,Furniture,"$10,312.01",8,Active,nan,,nan
ORD-01566,18-08-2023,  Meena Krishnan  ,  North ,Furniture,12915.51,5,Active,nan,,nan
ORD-02332,22-10-2024,Kavya Nair,  North ,Electronics,13817.69,5,Active,nan,,nan
ORD-01488,18-03-2023,Nidhi Bhatt,South,Furniture,12025.26,3, Active,nan,,nan
ORD-01762,02-05-2024,Bhavna Dubey,South,Office Supplies   ,3275.26,18,Active,nan,,nan
ORD-02239,08-08-2023,Yash Agarwal,West,Office Supplies   ,1978.44,25,Active,nan,,nan
ORD-02084,22-04-2024,Rahul Verma,West,Furniture   ,13792.24,5, Active,nan,,nan
ORD-02207,03-11-2024,Bhavna Dubey,  South ,Furniture,13097.01,7,Active,nan,,nan
ORD-01741,17-08-2024,Sneha Gupta,  East ,Office Supplies   ,3023.35,6, Active,nan,,nan
